customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-2767,Male,0,No,No,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,68.35,1791.46,No
ID-2768,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,76.46,1940.97,No
ID-2769,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.25,3732.21,No
ID-2770,Male,1,No,Yes,44,No,Yes,No,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,68.44,3057.96,No
ID-2771,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.42,1794.12,Yes
ID-2772,Female,1,No,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),99.35,1246.18,No
ID-2773,Female,0,No,No,47,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,102.85,4871.92,Yes
ID-2774,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.71,1071.06,No
ID-2775,Female,0,Yes,Yes,50,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Mailed check,76.41,3778.35,No
ID-2776,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,35.57,1941.49,Yes
ID-2777,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),55.8,667.13,No
ID-2778,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.86,1967.24,No
ID-2779,Male,0,No,No,54,Yes,No,No,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,62.34,3285.27,No
ID-2780,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,95.59,6466.06,No
ID-2781,Female,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,39.88,2830.26,No
ID-2782,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),41.08,1019.75,No
ID-2783,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),111.52,7685.72,No
ID-2784,Female,0,Yes,No,31,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,No,One year,Yes,Electronic check,29.48,930.82,No
ID-2785,Female,0,No,Yes,47,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.07,2117.54,No
ID-2786,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,92.76,1030.3,No
ID-2787,Male,0,No,No,69,No,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),71.06,4972.77,No
ID-2788,Female,1,No,No,60,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,30.27,1745.4,No
ID-2789,Female,1,Yes,Yes,33,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Credit card (automatic),83.19,2749.37,No
ID-2790,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,40.31,1761.42,No
ID-2791,Male,0,No,No,59,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),37.3,2109.65,No
ID-2792,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.64,2972.34,No
ID-2793,Male,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.02,3982.05,No
ID-2794,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,109.21,1376.64,No
ID-2795,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Mailed check,69.33,3223.31,No
ID-2796,Male,0,Yes,No,48,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,35.25,1729.66,No
ID-2797,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,115.86,6631.53,No
ID-2798,Male,0,No,No,69,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),56.69,3887.61,No
ID-2799,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),112.93,6830.83,No
ID-2800,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,55.25,1407.07,Yes
ID-2801,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,26.73,999.28,No
ID-2802,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Electronic check,82.26,4737.85,No
ID-2803,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,112.71,2838.24,No
ID-2804,Male,0,No,Yes,39,No,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),88.83,3457.76,No
ID-2805,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,22.13,674.22,No
ID-2806,Male,0,No,No,2,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),43.86,123.87,Yes
ID-2807,Male,1,No,No,14,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.75,1011.68,No
ID-2808,Male,0,No,Yes,53,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.58,1041.24,Yes
ID-2809,Female,1,No,No,69,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,72.14,5068.54,Yes
ID-2810,Male,0,Yes,No,10,Yes,No,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.92,1038.65,Yes
ID-2811,Male,0,No,No,29,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,117.77,3404.94,No
ID-2812,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Mailed check,71.99,2465.72,No
ID-2813,Female,0,No,No,42,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.64,3519.61,No
ID-2814,Female,0,No,No,60,Yes,No,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.54,2011.58,No
ID-2815,Female,0,Yes,Yes,39,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,29.87,1194.46,No
ID-2816,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,82.94,3361.02,No
ID-2817,Male,1,No,No,41,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),34.17,1440.93,No
ID-2818,Male,0,Yes,No,2,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,One year,No,Electronic check,95.11,184.82,No
ID-2819,Female,0,No,No,20,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,88.0,1829.18,No
ID-2820,Female,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,55.56,2791.26,No
ID-2821,Male,0,No,No,43,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),85.5,3685.8,No
ID-2822,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,55.51,2480.4,No
ID-2823,Female,0,No,Yes,36,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),80.53,2864.7,Yes
ID-2824,Female,1,No,No,37,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),84.64,3109.25,No
ID-2825,Female,0,No,No,37,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),89.78,3257.27,No
ID-2826,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,71.16,715.62,No
ID-2827,Male,0,Yes,No,44,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.39,2466.06,Yes
ID-2828,Male,1,No,No,63,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.35,5042.31,No
ID-2829,Male,0,No,No,43,Yes,No,DSL,No,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),66.61,2866.86,No
ID-2830,Female,0,No,No,61,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,24.01,1481.13,No
ID-2831,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),67.45,4076.55,Yes
ID-2832,Male,0,No,No,11,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,55.05,600.33,No
ID-2833,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),23.78,177.09,Yes
ID-2834,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.92,1933.86,No
ID-2835,Male,1,Yes,No,1,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),75.7,78.08,No
ID-2836,Female,1,Yes,No,7,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,100.55,724.1,No
ID-2837,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.1,2769.16,Yes
ID-2838,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,22.9,357.85,No
ID-2839,Male,1,Yes,Yes,51,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,103.04,5253.7,Yes
ID-2840,Male,1,No,No,38,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,85.12,3224.36,No
ID-2841,Male,0,No,No,30,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,110.48,3367.24,No
ID-2842,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Credit card (automatic),118.0,1524.06,No
ID-2843,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Two year,Yes,Mailed check,103.48,6584.76,No
ID-2844,Female,0,Yes,Yes,43,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),109.95,4826.21,No
ID-2845,Female,0,No,Yes,59,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),95.62,5691.64,No
ID-2846,Female,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),110.63,254.89,Yes
ID-2847,Female,0,No,No,31,No,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,65.56,2103.76,No
ID-2848,Male,1,No,No,35,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),111.48,3770.14,Yes
ID-2849,Female,0,Yes,No,54,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.45,2140.45,No
ID-2850,Female,0,Yes,No,62,No,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,29.94,1843.66,No
ID-2851,Male,0,No,No,68,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.67,4484.7,Yes
ID-2852,Male,0,No,No,39,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.03,1638.47,Yes
ID-2853,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),84.13,1951.45,No
ID-2854,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,100.43,5759.7,No
ID-2855,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,No,Credit card (automatic),39.88,1031.17,No
ID-2856,Female,1,Yes,No,61,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,25.04,1522.03,Yes
ID-2857,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.41,1869.03,No
ID-2858,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,84.58,489.73,Yes
ID-2859,Male,0,No,Yes,37,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),76.6,2823.9,No
ID-2860,Male,0,Yes,No,70,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,87.8,6143.16,No
ID-2861,Female,0,No,No,44,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),23.82,1056.03,No
ID-2862,Male,1,Yes,Yes,31,No,No phone service,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),87.14,2691.83,No
ID-2863,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.42,2147.02,No
ID-2864,Female,0,No,No,0,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,47.01, ,No
ID-2865,Male,1,No,Yes,44,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,62.5,2681.35,Yes
ID-2866,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,36.85,2227.58,No
ID-2867,Female,0,No,No,67,Yes,No,No,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,20.44,1410.56,No
ID-2868,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,37.86,187.89,Yes
ID-2869,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),69.28,2652.17,No
ID-2870,Female,0,Yes,Yes,69,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),62.52,4366.76,No
ID-2871,Female,0,Yes,No,52,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),114.73,5978.79,No
ID-2872,Male,0,No,No,29,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,108.99,3125.5,No
ID-2873,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Two year,No,Mailed check,42.82,879.35,No
ID-2874,Female,0,No,No,57,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,60.39,3400.93,No
ID-2875,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,115.72,6279.11,No
ID-2876,Female,0,No,No,45,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Credit card (automatic),58.33,2585.77,No
ID-2877,Female,1,Yes,Yes,25,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,117.1,2858.07,No
ID-2878,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),41.14,2533.68,No
ID-2879,Female,0,Yes,Yes,8,No,No,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,78.72,608.44,Yes
ID-2880,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,94.71,1278.46,No
ID-2881,Male,0,No,No,18,No,Yes,No,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,30.93,624.94,No
ID-2882,Male,1,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,116.85,1699.74,No
ID-2883,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,87.35,2106.3,No
ID-2884,Female,0,No,No,50,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,24.81,1280.76,No
ID-2885,Male,0,No,Yes,45,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,25.21,1199.05,Yes
ID-2886,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),48.74,305.72,No
ID-2887,Female,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,115.61,3843.55,No
ID-2888,Male,0,No,Yes,57,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,102.45,5876.72,No
ID-2889,Male,0,No,No,22,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,93.37,2047.64,No
ID-2890,Female,0,Yes,No,22,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),43.5,978.28,Yes
ID-2891,Male,0,No,No,16,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.76,1640.07,No
ID-2892,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.81,919.98,No
ID-2893,Male,0,No,No,26,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),117.95,3094.1,No
ID-2894,Male,1,Yes,Yes,65,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.52,3006.38,No
ID-2895,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,107.04,3021.53,No
ID-2896,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,24.13,44.15,No
ID-2897,Male,0,Yes,Yes,66,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),100.91,6635.06,No
ID-2898,Female,0,No,No,13,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,75.83,927.23,No
ID-2899,Female,1,Yes,No,10,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.37,637.6,Yes
ID-2900,Female,0,Yes,No,39,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,40.42,1544.12,No
ID-2901,Female,0,Yes,Yes,2,Yes,Yes,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,35.07,108.32,No
ID-2902,Male,0,Yes,Yes,0,Yes,Yes,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),54.26, ,Yes
ID-2903,Female,0,Yes,No,8,Yes,No,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),34.6,314.07,No
ID-2904,Female,0,Yes,No,0,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.2, ,Yes
ID-2905,Male,0,No,No,15,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),117.72,1733.47,No
ID-2906,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,No,Mailed check,103.31,7310.83,No
ID-2907,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,22.17,966.33,No
ID-2908,Female,0,Yes,No,9,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,50.19,491.32,No
ID-2909,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.69,1073.24,No
ID-2910,Female,0,No,No,40,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,No,Mailed check,36.32,1462.14,No
ID-2911,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,34.46,1695.95,No
ID-2912,Female,0,No,No,21,Yes,No,No,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,75.16,1591.7,No
ID-2913,Female,0,No,Yes,15,Yes,No,No,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),35.7,469.02,Yes
ID-2914,Male,0,Yes,No,61,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.61,7187.64,Yes
ID-2915,Male,0,No,No,52,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,37.24,1904.13,No
ID-2916,Male,1,Yes,No,13,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.83,1415.98,No
ID-2917,Male,1,No,Yes,58,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,97.88,5701.91,No
ID-2918,Female,0,No,No,25,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.84,2859.77,No
